Date,Time,Day,Weather,Temperature,Vehicle_Count,Average_Speed,Congestion
2026-03-10,10:00,Tuesday,Clear,23.7,1153,44.7,Medium
2026-03-10,11:00,Tuesday,Clear,24.9,1343,52.2,Medium
2026-03-10,12:00,Tuesday,Cloudy,31.2,768,58.8,Low
2026-03-10,13:00,Tuesday,Rain,23.9,678,49.3,Low
2026-03-10,14:00,Tuesday,Clear,24.5,953,54.7,Medium
2026-03-10,15:00,Tuesday,Clear,25.1,1179,48.1,Medium
2026-03-10,16:00,Tuesday,Cloudy,19.6,939,51.2,Medium
2026-03-10,17:00,Tuesday,Clear,22.5,1924,38.9,High
2026-03-10,18:00,Tuesday,Clear,17.1,1992,43.2,High
2026-03-10,19:00,Tuesday,Clear,15.4,1705,43.1,High
2026-03-10,20:00,Tuesday,Clear,14.6,1632,49.0,High
2026-03-10,21:00,Tuesday,Cloudy,8.8,574,55.8,Low
2026-03-10,22:00,Tuesday,Rain,10.4,735,49.0,Low
2026-03-10,23:00,Tuesday,Clear,6.7,1095,50.0,Medium
2026-03-11,00:00,Wednesday,Clear,3.5,339,58.9,Low
2026-03-11,01:00,Wednesday,Clear,8.9,249,56.5,Low
2026-03-11,02:00,Wednesday,Cloudy,9.9,401,56.4,Low
2026-03-11,03:00,Wednesday,Clear,9.6,411,58.8,Low
2026-03-11,04:00,Wednesday,Cloudy,12.4,419,53.5,Low
2026-03-11,05:00,Wednesday,Clear,14.6,339,56.9,Low
2026-03-11,06:00,Wednesday,Clear,17.8,331,53.6,Low
2026-03-11,07:00,Wednesday,Rain,21.4,868,51.5,Medium
2026-03-11,08:00,Wednesday,Rain,24.6,1185,45.4,Medium
2026-03-11,09:00,Wednesday,Clear,26.4,1243,49.7,Medium
2026-03-11,10:00,Wednesday,Clear,28.0,1099,53.3,Medium
2026-03-11,11:00,Wednesday,Rain,27.2,571,56.3,Low
2026-03-11,12:00,Wednesday,Clear,26.6,947,47.9,Medium
2026-03-11,13:00,Wednesday,Clear,26.3,1143,52.0,Medium
2026-03-11,14:00,Wednesday,Clear,26.9,1116,52.7,Medium
2026-03-11,15:00,Wednesday,Clear,23.7,989,50.2,Medium
2026-03-11,16:00,Wednesday,Rain,27.1,632,55.8,Low
2026-03-11,17:00,Wednesday,Cloudy,18.4,2058,37.8,High
2026-03-11,18:00,Wednesday,Clear,18.0,1946,41.7,High
2026-03-11,19:00,Wednesday,Clear,16.3,1726,38.5,High
2026-03-11,20:00,Wednesday,Rain,13.3,1117,47.2,Medium
2026-03-11,21:00,Wednesday,Cloudy,13.2,598,53.2,Low
2026-03-11,22:00,Wednesday,Cloudy,8.8,591,52.9,Low
2026-03-11,23:00,Wednesday,Fog,10.2,421,55.4,Low
2026-03-12,00:00,Thursday,Cloudy,9.9,473,50.3,Low
2026-03-12,01:00,Thursday,Clear,6.3,816,48.7,Medium
2026-03-12,02:00,Thursday,Cloudy,9.3,328,54.9,Low
2026-03-12,03:00,Thursday,Clear,7.0,102,54.5,Low
2026-03-12,04:00,Thursday,Cloudy,14.8,455,57.3,Low
2026-03-12,05:00,Thursday,Clear,12.6,363,49.5,Low
2026-03-12,06:00,Thursday,Clear,17.3,330,57.6,Low
2026-03-12,07:00,Thursday,Cloudy,19.2,1304,50.3,Medium
2026-03-12,08:00,Thursday,Clear,23.1,1464,44.6,Medium
2026-03-12,09:00,Thursday,Clear,22.4,1322,46.4,Medium
2026-03-12,10:00,Thursday,Rain,24.1,815,57.0,Medium
2026-03-12,11:00,Thursday,Cloudy,27.6,658,53.4,Low
2026-03-12,12:00,Thursday,Fog,26.1,1059,52.3,Medium
2026-03-12,13:00,Thursday,Clear,25.8,1017,46.0,Medium
2026-03-12,14:00,Thursday,Clear,24.9,1044,45.7,Medium
2026-03-12,15:00,Thursday,Clear,26.9,945,52.1,Medium
2026-03-12,16:00,Thursday,Cloudy,23.7,962,54.8,Medium
2026-03-12,17:00,Thursday,Clear,18.5,1865,41.1,High
2026-03-12,18:00,Thursday,Clear,16.7,1745,45.4,High
2026-03-12,19:00,Thursday,Clear,18.1,1873,40.6,High
2026-03-12,20:00,Thursday,Clear,13.5,1552,46.2,High
2026-03-12,21:00,Thursday,Clear,9.2,902,49.6,Medium
2026-03-12,22:00,Thursday,Fog,8.9,407,49.0,Low
2026-03-12,23:00,Thursday,Clear,7.6,720,51.8,Low
2026-03-13,00:00,Friday,Clear,9.0,325,56.6,Low
2026-03-13,01:00,Friday,Clear,11.2,192,60.8,Low
2026-03-13,02:00,Friday,Clear,8.5,310,57.0,Low
2026-03-13,03:00,Friday,Clear,12.4,359,59.3,Low
2026-03-13,04:00,Friday,Clear,12.0,213,61.3,Low
2026-03-13,05:00,Friday,Clear,13.1,295,57.4,Low
2026-03-13,06:00,Friday,Clear,19.3,379,60.7,Low
2026-03-13,07:00,Friday,Clear,18.3,1272,45.8,Medium
2026-03-13,08:00,Friday,Clear,18.9,1549,53.1,High
2026-03-13,09:00,Friday,Clear,25.7,1555,41.7,High
2026-03-13,10:00,Friday,Rain,26.1,863,45.2,Medium
2026-03-13,11:00,Friday,Clear,29.2,1105,56.4,Medium
2026-03-13,12:00,Friday,Clear,30.8,965,47.8,Medium
2026-03-13,13:00,Friday,Clear,28.0,1143,50.6,Medium
2026-03-13,14:00,Friday,Cloudy,27.6,832,46.4,Medium
2026-03-13,15:00,Friday,Cloudy,23.2,1015,45.7,Medium
2026-03-13,16:00,Friday,Rain,20.5,1017,48.6,Medium
2026-03-13,17:00,Friday,Fog,21.8,1630,45.2,High
2026-03-13,18:00,Friday,Clear,19.1,1695,47.0,High
2026-03-13,19:00,Friday,Cloudy,12.3,1595,43.1,High
2026-03-13,20:00,Friday,Clear,14.2,2181,38.4,High
2026-03-13,21:00,Friday,Clear,14.3,647,53.3,Low
2026-03-13,22:00,Friday,Clear,11.1,438,55.0,Low
2026-03-13,23:00,Friday,Clear,10.7,702,50.6,Low
2026-03-14,00:00,Saturday,Fog,7.1,270,59.0,Low
2026-03-14,01:00,Saturday,Rain,7.0,456,59.2,Low
2026-03-14,02:00,Saturday,Clear,10.3,382,58.8,Low
2026-03-14,03:00,Saturday,Clear,8.9,222,54.7,Low
2026-03-14,04:00,Saturday,Clear,6.5,479,50.5,Low
2026-03-14,05:00,Saturday,Clear,18.5,358,58.2,Low
2026-03-14,06:00,Saturday,Rain,15.8,222,54.8,Low
2026-03-14,07:00,Saturday,Clear,21.9,1033,53.0,Medium
2026-03-14,08:00,Saturday,Cloudy,25.4,1069,53.6,Medium
2026-03-14,09:00,Saturday,Clear,24.4,1046,51.7,Medium
2026-03-14,10:00,Saturday,Clear,27.8,827,47.8,Medium
2026-03-14,11:00,Saturday,Clear,28.1,1071,47.9,Medium
2026-03-14,12:00,Saturday,Rain,25.2,595,50.6,Low
2026-03-14,13:00,Saturday,Clear,25.7,706,53.7,Low
2026-03-14,14:00,Saturday,Clear,28.8,322,55.9,Low
2026-03-14,15:00,Saturday,Cloudy,28.2,580,55.0,Low
2026-03-14,16:00,Saturday,Clear,18.9,563,55.9,Low
2026-03-14,17:00,Saturday,Clear,23.7,1274,45.4,Medium
2026-03-14,18:00,Saturday,Clear,19.0,948,52.0,Medium
2026-03-14,19:00,Saturday,Rain,13.4,1003,44.9,Medium
2026-03-14,20:00,Saturday,Fog,14.9,824,52.4,Medium
2026-03-14,21:00,Saturday,Clear,9.3,627,56.6,Low
2026-03-14,22:00,Saturday,Clear,11.6,501,55.0,Low
2026-03-14,23:00,Saturday,Rain,9.5,557,61.5,Low
2026-03-15,00:00,Sunday,Clear,8.1,100,56.3,Low
2026-03-15,01:00,Sunday,Fog,4.1,141,52.4,Low
2026-03-15,02:00,Sunday,Clear,12.4,361,57.1,Low
2026-03-15,03:00,Sunday,Clear,8.7,240,55.3,Low
2026-03-15,04:00,Sunday,Clear,12.4,249,55.5,Low
2026-03-15,05:00,Sunday,Rain,15.7,165,58.2,Low
2026-03-15,06:00,Sunday,Cloudy,14.8,196,59.8,Low
2026-03-15,07:00,Sunday,Clear,18.3,1132,45.9,Medium
2026-03-15,08:00,Sunday,Clear,24.3,1212,48.9,Medium
2026-03-15,09:00,Sunday,Clear,23.7,859,56.0,Medium
2026-03-15,10:00,Sunday,Fog,27.1,587,53.3,Low
2026-03-15,11:00,Sunday,Rain,28.6,692,45.0,Low
2026-03-15,12:00,Sunday,Clear,27.1,490,55.4,Low
2026-03-15,13:00,Sunday,Cloudy,27.5,748,50.5,Low
2026-03-15,14:00,Sunday,Cloudy,26.9,699,53.5,Low
2026-03-15,15:00,Sunday,Cloudy,25.7,717,50.1,Low
2026-03-15,16:00,Sunday,Clear,24.0,676,53.0,Low
2026-03-15,17:00,Sunday,Rain,18.4,1014,50.3,Medium
2026-03-15,18:00,Sunday,Clear,16.5,1083,45.8,Medium
2026-03-15,19:00,Sunday,Fog,13.5,1150,46.4,Medium
2026-03-15,20:00,Sunday,Clear,14.5,1376,43.6,Medium
2026-03-15,21:00,Sunday,Cloudy,9.8,648,56.9,Low
2026-03-15,22:00,Sunday,Clear,9.2,644,53.1,Low
2026-03-15,23:00,Sunday,Clear,10.7,487,51.6,Low
2026-03-16,00:00,Monday,Clear,7.9,340,58.7,Low
2026-03-16,01:00,Monday,Cloudy,10.5,595,54.9,Low
2026-03-16,02:00,Monday,Clear,7.7,339,56.4,Low
2026-03-16,03:00,Monday,Rain,12.9,561,57.0,Low
2026-03-16,04:00,Monday,Rain,10.9,549,58.7,Low
2026-03-16,05:00,Monday,Clear,15.5,278,56.5,Low
2026-03-16,06:00,Monday,Rain,18.5,194,52.9,Low
2026-03-16,07:00,Monday,Cloudy,17.4,1352,44.4,Medium
2026-03-16,08:00,Monday,Cloudy,22.2,1386,47.0,Medium
2026-03-16,09:00,Monday,Rain,26.6,1490,42.0,Medium
2026-03-16,10:00,Monday,Rain,26.4,887,49.0,Medium
2026-03-16,11:00,Monday,Clear,24.6,849,48.7,Medium
2026-03-16,12:00,Monday,Rain,28.4,675,51.8,Low
2026-03-16,13:00,Monday,Clear,25.6,1134,46.4,Medium
2026-03-16,14:00,Monday,Rain,26.3,524,58.0,Low
2026-03-16,15:00,Monday,Cloudy,24.9,1259,47.9,Medium
2026-03-16,16:00,Monday,Rain,23.0,748,53.2,Low
2026-03-16,17:00,Monday,Clear,21.4,1481,46.4,Medium
2026-03-16,18:00,Monday,Clear,16.1,2071,41.4,High
2026-03-16,19:00,Monday,Clear,16.3,1467,41.8,Medium
2026-03-16,20:00,Monday,Cloudy,14.5,1514,44.2,High
2026-03-16,21:00,Monday,Rain,12.9,705,53.0,Low
2026-03-16,22:00,Monday,Clear,6.3,807,50.7,Medium
2026-03-16,23:00,Monday,Cloudy,9.8,500,57.1,Low
2026-03-17,00:00,Tuesday,Clear,4.8,295,58.7,Low
2026-03-17,01:00,Tuesday,Clear,9.4,630,58.4,Low
2026-03-17,02:00,Tuesday,Rain,6.1,217,58.6,Low
2026-03-17,03:00,Tuesday,Clear,7.5,270,56.9,Low
2026-03-17,04:00,Tuesday,Cloudy,11.8,292,52.8,Low
2026-03-17,05:00,Tuesday,Clear,14.5,274,50.9,Low
2026-03-17,06:00,Tuesday,Clear,17.1,339,56.1,Low
2026-03-17,07:00,Tuesday,Clear,22.6,1399,44.4,Medium
2026-03-17,08:00,Tuesday,Clear,26.5,1475,43.6,Medium
2026-03-17,09:00,Tuesday,Rain,23.6,825,51.7,Medium
2026-03-17,10:00,Tuesday,Clear,24.9,936,51.5,Medium
2026-03-17,11:00,Tuesday,Clear,31.3,1057,45.9,Medium
2026-03-17,12:00,Tuesday,Clear,24.6,1119,48.6,Medium
2026-03-17,13:00,Tuesday,Clear,27.4,1280,44.6,Medium
2026-03-17,14:00,Tuesday,Clear,26.7,953,51.8,Medium
2026-03-17,15:00,Tuesday,Clear,25.3,1379,43.2,Medium
2026-03-17,16:00,Tuesday,Rain,22.0,892,48.7,Medium
2026-03-17,17:00,Tuesday,Clear,18.8,1803,47.1,High
2026-03-17,18:00,Tuesday,Clear,19.7,1893,44.0,High
2026-03-17,19:00,Tuesday,Clear,12.9,2090,39.9,High
2026-03-17,20:00,Tuesday,Rain,9.0,1343,44.2,Medium
2026-03-17,21:00,Tuesday,Clear,12.4,761,54.4,Low
2026-03-17,22:00,Tuesday,Clear,8.1,520,52.3,Low
2026-03-17,23:00,Tuesday,Cloudy,7.2,619,48.9,Low
2026-03-18,00:00,Wednesday,Clear,7.9,431,60.8,Low
2026-03-18,01:00,Wednesday,Clear,11.4,305,56.7,Low
2026-03-18,02:00,Wednesday,Clear,7.0,402,56.7,Low
2026-03-18,03:00,Wednesday,Clear,9.3,293,55.5,Low
2026-03-18,04:00,Wednesday,Fog,12.2,401,52.8,Low
2026-03-18,05:00,Wednesday,Clear,14.1,542,54.7,Low
2026-03-18,06:00,Wednesday,Clear,19.1,489,54.3,Low
2026-03-18,07:00,Wednesday,Clear,18.6,1271,44.6,Medium
2026-03-18,08:00,Wednesday,Clear,24.2,1382,48.4,Medium
2026-03-18,09:00,Wednesday,Clear,23.6,1560,40.5,High
2026-03-18,10:00,Wednesday,Clear,25.7,497,53.8,Low
2026-03-18,11:00,Wednesday,Cloudy,28.1,1014,47.7,Medium
2026-03-18,12:00,Wednesday,Clear,25.9,958,47.2,Medium
2026-03-18,13:00,Wednesday,Clear,27.7,882,53.7,Medium
2026-03-18,14:00,Wednesday,Clear,26.1,1172,47.5,Medium
2026-03-18,15:00,Wednesday,Clear,24.4,935,53.5,Medium
2026-03-18,16:00,Wednesday,Cloudy,24.4,1196,51.1,Medium
2026-03-18,17:00,Wednesday,Clear,16.9,1744,44.7,High
2026-03-18,18:00,Wednesday,Cloudy,16.0,1469,42.8,Medium
2026-03-18,19:00,Wednesday,Clear,12.9,1814,47.3,High
2026-03-18,20:00,Wednesday,Rain,13.0,1261,49.7,Medium
2026-03-18,21:00,Wednesday,Clear,11.2,867,52.0,Medium
2026-03-18,22:00,Wednesday,Clear,9.8,718,50.6,Low
2026-03-18,23:00,Wednesday,Clear,12.2,691,55.6,Low
2026-03-19,00:00,Thursday,Clear,7.6,693,52.2,Low
2026-03-19,01:00,Thursday,Clear,7.6,686,56.6,Low
2026-03-19,02:00,Thursday,Clear,9.9,439,53.5,Low
2026-03-19,03:00,Thursday,Clear,14.3,202,61.9,Low
2026-03-19,04:00,Thursday,Rain,13.8,174,54.9,Low
2026-03-19,05:00,Thursday,Clear,12.4,189,64.4,Low
2026-03-19,06:00,Thursday,Clear,20.0,313,60.2,Low
2026-03-19,07:00,Thursday,Cloudy,22.5,1235,46.8,Medium
2026-03-19,08:00,Thursday,Clear,22.4,1399,44.8,Medium
2026-03-19,09:00,Thursday,Clear,23.4,1507,44.2,High
2026-03-19,10:00,Thursday,Cloudy,27.8,1162,52.8,Medium
2026-03-19,11:00,Thursday,Cloudy,30.3,993,50.2,Medium
2026-03-19,12:00,Thursday,Cloudy,28.9,998,56.8,Medium
2026-03-19,13:00,Thursday,Rain,22.2,1057,44.6,Medium
2026-03-19,14:00,Thursday,Clear,26.9,935,49.7,Medium
2026-03-19,15:00,Thursday,Clear,25.7,826,52.7,Medium
2026-03-19,16:00,Thursday,Clear,22.9,1037,47.8,Medium
2026-03-19,17:00,Thursday,Cloudy,19.6,1950,44.2,High
2026-03-19,18:00,Thursday,Clear,17.5,1929,39.5,High
2026-03-19,19:00,Thursday,Clear,11.6,1914,39.6,High
2026-03-19,20:00,Thursday,Cloudy,9.7,1793,36.3,High
2026-03-19,21:00,Thursday,Clear,12.5,845,52.7,Medium
2026-03-19,22:00,Thursday,Cloudy,8.4,766,44.0,Low
2026-03-19,23:00,Thursday,Clear,10.5,992,52.1,Medium
2026-03-20,00:00,Friday,Clear,9.0,641,48.9,Low
2026-03-20,01:00,Friday,Clear,9.7,640,47.4,Low
2026-03-20,02:00,Friday,Clear,11.1,601,57.5,Low
2026-03-20,03:00,Friday,Cloudy,9.4,500,61.2,Low
2026-03-20,04:00,Friday,Clear,11.1,622,49.2,Low
2026-03-20,05:00,Friday,Clear,16.5,353,50.2,Low
2026-03-20,06:00,Friday,Clear,15.5,408,61.2,Low
2026-03-20,07:00,Friday,Clear,21.0,1180,51.8,Medium
2026-03-20,08:00,Friday,Clear,22.9,1808,36.9,High
2026-03-20,09:00,Friday,Clear,26.3,1366,46.0,Medium
2026-03-20,10:00,Friday,Clear,24.1,1131,48.6,Medium
2026-03-20,11:00,Friday,Clear,29.8,644,54.6,Low
2026-03-20,12:00,Friday,Clear,24.3,862,48.7,Medium
2026-03-20,13:00,Friday,Rain,30.5,1012,48.8,Medium
2026-03-20,14:00,Friday,Clear,27.6,1104,47.6,Medium
2026-03-20,15:00,Friday,Clear,24.3,928,50.6,Medium
2026-03-20,16:00,Friday,Clear,24.2,1013,53.9,Medium
2026-03-20,17:00,Friday,Clear,20.7,1788,41.6,High
2026-03-20,18:00,Friday,Clear,16.6,1695,44.3,High
2026-03-20,19:00,Friday,Clear,16.5,1316,48.0,Medium
2026-03-20,20:00,Friday,Clear,12.0,1800,40.6,High
2026-03-20,21:00,Friday,Clear,14.0,904,48.7,Medium
2026-03-20,22:00,Friday,Cloudy,10.9,804,50.1,Medium
2026-03-20,23:00,Friday,Clear,6.1,875,48.9,Medium
2026-03-21,00:00,Saturday,Clear,7.4,145,55.0,Low
2026-03-21,01:00,Saturday,Clear,12.3,584,53.8,Low
2026-03-21,02:00,Saturday,Clear,8.6,403,59.5,Low
2026-03-21,03:00,Saturday,Cloudy,7.1,463,52.5,Low
2026-03-21,04:00,Saturday,Clear,11.5,233,56.0,Low
2026-03-21,05:00,Saturday,Cloudy,16.7,291,59.2,Low
2026-03-21,06:00,Saturday,Clear,14.0,233,64.9,Low
2026-03-21,07:00,Saturday,Fog,19.4,827,54.7,Medium
2026-03-21,08:00,Saturday,Cloudy,22.5,1127,48.5,Medium
2026-03-21,09:00,Saturday,Cloudy,26.1,1018,50.0,Medium
2026-03-21,10:00,Saturday,Clear,26.9,1001,52.6,Medium
2026-03-21,11:00,Saturday,Clear,26.2,559,57.9,Low
2026-03-21,12:00,Saturday,Clear,25.2,1005,55.2,Medium
2026-03-21,13:00,Saturday,Clear,27.8,582,49.0,Low
2026-03-21,14:00,Saturday,Clear,30.7,1058,46.1,Medium
2026-03-21,15:00,Saturday,Clear,25.1,741,52.4,Low
2026-03-21,16:00,Saturday,Rain,26.3,724,55.2,Low
2026-03-21,17:00,Saturday,Cloudy,20.2,1188,52.0,Medium
2026-03-21,18:00,Saturday,Fog,18.6,1123,47.1,Medium
2026-03-21,19:00,Saturday,Clear,13.9,1453,44.1,Medium
2026-03-21,20:00,Saturday,Clear,12.6,1297,45.2,Medium
2026-03-21,21:00,Saturday,Cloudy,9.5,481,55.2,Low
2026-03-21,22:00,Saturday,Clear,7.5,491,58.7,Low
2026-03-21,23:00,Saturday,Cloudy,10.4,606,59.4,Low
2026-03-22,00:00,Sunday,Rain,12.2,100,61.3,Low
2026-03-22,01:00,Sunday,Clear,8.3,597,54.1,Low
2026-03-22,02:00,Sunday,Cloudy,11.0,310,55.9,Low
2026-03-22,03:00,Sunday,Clear,10.8,431,55.9,Low
2026-03-22,04:00,Sunday,Rain,14.7,588,55.6,Low
2026-03-22,05:00,Sunday,Rain,14.8,360,55.7,Low
2026-03-22,06:00,Sunday,Clear,17.7,557,59.5,Low
2026-03-22,07:00,Sunday,Clear,19.9,1345,46.4,Medium
2026-03-22,08:00,Sunday,Clear,25.2,1210,47.7,Medium
2026-03-22,09:00,Sunday,Rain,28.9,344,54.6,Low
2026-03-22,10:00,Sunday,Clear,26.3,740,48.6,Low
2026-03-22,11:00,Sunday,Clear,29.1,642,56.9,Low
2026-03-22,12:00,Sunday,Clear,29.0,660,53.0,Low
2026-03-22,13:00,Sunday,Clear,25.5,903,55.3,Medium
2026-03-22,14:00,Sunday,Rain,26.6,548,52.3,Low
2026-03-22,15:00,Sunday,Clear,24.2,783,46.3,Low
2026-03-22,16:00,Sunday,Cloudy,25.9,593,50.3,Low
2026-03-22,17:00,Sunday,Clear,18.6,1445,45.2,Medium
2026-03-22,18:00,Sunday,Cloudy,19.4,1503,43.9,High
2026-03-22,19:00,Sunday,Clear,17.8,1791,44.3,High
2026-03-22,20:00,Sunday,Clear,14.2,1363,45.6,Medium
2026-03-22,21:00,Sunday,Clear,10.0,527,58.4,Low
2026-03-22,22:00,Sunday,Cloudy,8.5,408,53.7,Low
2026-03-22,23:00,Sunday,Clear,9.4,401,52.1,Low
2026-03-23,00:00,Monday,Cloudy,9.7,100,63.4,Low
2026-03-23,01:00,Monday,Cloudy,5.8,425,55.1,Low
2026-03-23,02:00,Monday,Cloudy,6.8,336,54.8,Low
2026-03-23,03:00,Monday,Rain,8.7,455,57.7,Low
2026-03-23,04:00,Monday,Clear,11.4,624,55.4,Low
2026-03-23,05:00,Monday,Fog,13.0,260,51.7,Low
2026-03-23,06:00,Monday,Cloudy,20.4,401,57.1,Low
2026-03-23,07:00,Monday,Rain,22.4,1003,47.6,Medium
2026-03-23,08:00,Monday,Rain,24.1,1118,49.5,Medium
2026-03-23,09:00,Monday,Cloudy,24.7,1522,45.0,High
2026-03-23,10:00,Monday,Clear,25.4,867,61.2,Medium
2026-03-23,11:00,Monday,Rain,28.7,807,56.0,Medium
2026-03-23,12:00,Monday,Cloudy,29.6,791,55.0,Low
2026-03-23,13:00,Monday,Clear,27.2,718,56.4,Low
2026-03-23,14:00,Monday,Clear,26.1,744,54.5,Low
2026-03-23,15:00,Monday,Fog,25.2,917,48.1,Medium
2026-03-23,16:00,Monday,Clear,21.2,545,56.1,Low
2026-03-23,17:00,Monday,Clear,17.1,1751,39.0,High
2026-03-23,18:00,Monday,Clear,15.2,1824,38.1,High
2026-03-23,19:00,Monday,Cloudy,15.5,1642,44.5,High
2026-03-23,20:00,Monday,Clear,13.3,1695,43.7,High
2026-03-23,21:00,Monday,Clear,7.5,713,55.2,Low
2026-03-23,22:00,Monday,Clear,10.5,681,51.0,Low
2026-03-23,23:00,Monday,Rain,10.2,710,52.1,Low
2026-03-24,00:00,Tuesday,Rain,9.2,162,55.3,Low
2026-03-24,01:00,Tuesday,Clear,6.2,263,59.6,Low
2026-03-24,02:00,Tuesday,Clear,7.7,480,54.4,Low
2026-03-24,03:00,Tuesday,Clear,10.2,309,56.8,Low
2026-03-24,04:00,Tuesday,Fog,11.1,497,53.4,Low
2026-03-24,05:00,Tuesday,Cloudy,11.6,331,55.6,Low
2026-03-24,06:00,Tuesday,Rain,16.6,100,60.1,Low
2026-03-24,07:00,Tuesday,Clear,22.3,1385,51.3,Medium
2026-03-24,08:00,Tuesday,Rain,23.1,1184,46.5,Medium
2026-03-24,09:00,Tuesday,Cloudy,20.7,1296,47.9,Medium
2026-03-24,10:00,Tuesday,Rain,25.9,843,54.1,Medium
2026-03-24,11:00,Tuesday,Rain,24.6,787,54.6,Low
2026-03-24,12:00,Tuesday,Clear,28.0,658,53.0,Low
2026-03-24,13:00,Tuesday,Clear,26.9,922,57.2,Medium
2026-03-24,14:00,Tuesday,Clear,27.8,986,50.4,Medium
2026-03-24,15:00,Tuesday,Cloudy,22.1,1063,49.7,Medium
2026-03-24,16:00,Tuesday,Clear,21.3,988,45.5,Medium
2026-03-24,17:00,Tuesday,Clear,22.2,2061,46.6,High
2026-03-24,18:00,Tuesday,Clear,19.8,2021,39.4,High
2026-03-24,19:00,Tuesday,Cloudy,12.7,1353,48.5,Medium
2026-03-24,20:00,Tuesday,Clear,14.2,1823,40.1,High
2026-03-24,21:00,Tuesday,Clear,11.4,852,50.3,Medium
2026-03-24,22:00,Tuesday,Clear,13.4,566,50.6,Low
2026-03-24,23:00,Tuesday,Clear,9.1,635,47.3,Low
2026-03-25,00:00,Wednesday,Clear,7.9,322,61.0,Low
2026-03-25,01:00,Wednesday,Rain,11.0,301,54.0,Low
2026-03-25,02:00,Wednesday,Cloudy,11.7,426,56.4,Low
2026-03-25,03:00,Wednesday,Clear,10.0,171,54.8,Low
2026-03-25,04:00,Wednesday,Cloudy,13.0,528,53.6,Low
2026-03-25,05:00,Wednesday,Clear,17.8,170,54.9,Low
2026-03-25,06:00,Wednesday,Cloudy,16.6,245,54.1,Low
2026-03-25,07:00,Wednesday,Clear,20.9,1346,42.9,Medium
2026-03-25,08:00,Wednesday,Clear,23.1,1620,44.9,High
2026-03-25,09:00,Wednesday,Clear,23.9,1289,42.9,Medium
2026-03-25,10:00,Wednesday,Clear,24.2,889,50.3,Medium
2026-03-25,11:00,Wednesday,Cloudy,27.6,1128,50.7,Medium
2026-03-25,12:00,Wednesday,Rain,25.1,745,55.2,Low
2026-03-25,13:00,Wednesday,Clear,29.8,1059,49.9,Medium
2026-03-25,14:00,Wednesday,Cloudy,26.2,749,52.0,Low
2026-03-25,15:00,Wednesday,Cloudy,23.7,714,49.7,Low
2026-03-25,16:00,Wednesday,Clear,20.8,945,48.6,Medium
2026-03-25,17:00,Wednesday,Cloudy,21.2,1575,42.3,High
2026-03-25,18:00,Wednesday,Rain,17.9,1298,47.0,Medium
2026-03-25,19:00,Wednesday,Clear,14.6,1678,42.0,High
2026-03-25,20:00,Wednesday,Clear,15.2,1900,48.3,High
2026-03-25,21:00,Wednesday,Clear,12.6,579,52.7,Low
2026-03-25,22:00,Wednesday,Clear,9.6,469,57.3,Low
2026-03-25,23:00,Wednesday,Clear,8.5,865,52.8,Medium
2026-03-26,00:00,Thursday,Clear,6.3,266,59.5,Low
2026-03-26,01:00,Thursday,Cloudy,6.4,657,52.2,Low
2026-03-26,02:00,Thursday,Clear,8.7,231,59.5,Low
2026-03-26,03:00,Thursday,Clear,11.1,100,59.3,Low
2026-03-26,04:00,Thursday,Clear,13.4,594,48.8,Low
2026-03-26,05:00,Thursday,Clear,14.6,565,53.2,Low
2026-03-26,06:00,Thursday,Fog,13.9,142,57.9,Low
2026-03-26,07:00,Thursday,Clear,22.9,1513,42.4,High
2026-03-26,08:00,Thursday,Clear,24.1,1494,47.2,Medium
2026-03-26,09:00,Thursday,Rain,23.2,895,49.6,Medium
2026-03-26,10:00,Thursday,Clear,22.6,897,47.0,Medium
2026-03-26,11:00,Thursday,Rain,28.1,624,51.5,Low
2026-03-26,12:00,Thursday,Clear,25.0,999,47.7,Medium
2026-03-26,13:00,Thursday,Cloudy,26.6,917,55.5,Medium
2026-03-26,14:00,Thursday,Cloudy,25.4,1012,48.2,Medium
2026-03-26,15:00,Thursday,Clear,24.0,1061,47.6,Medium
2026-03-26,16:00,Thursday,Clear,24.4,1121,53.6,Medium
2026-03-26,17:00,Thursday,Clear,22.4,1954,36.2,High
2026-03-26,18:00,Thursday,Clear,15.7,1933,43.7,High
2026-03-26,19:00,Thursday,Clear,16.7,1685,42.3,High
2026-03-26,20:00,Thursday,Clear,11.5,1905,38.2,High
2026-03-26,21:00,Thursday,Fog,9.3,609,49.9,Low
2026-03-26,22:00,Thursday,Rain,10.5,340,58.2,Low
2026-03-26,23:00,Thursday,Clear,7.0,655,49.7,Low
2026-03-27,00:00,Friday,Cloudy,12.4,100,54.4,Low
2026-03-27,01:00,Friday,Clear,11.0,455,55.9,Low
2026-03-27,02:00,Friday,Clear,8.9,422,55.8,Low
2026-03-27,03:00,Friday,Clear,8.0,417,50.8,Low
2026-03-27,04:00,Friday,Clear,13.2,140,60.9,Low
2026-03-27,05:00,Friday,Cloudy,15.7,486,54.7,Low
2026-03-27,06:00,Friday,Cloudy,17.3,337,58.6,Low
2026-03-27,07:00,Friday,Cloudy,24.4,1439,49.8,Medium
2026-03-27,08:00,Friday,Fog,21.0,1133,47.1,Medium
2026-03-27,09:00,Friday,Cloudy,26.5,1338,47.0,Medium
2026-03-27,10:00,Friday,Clear,22.3,905,54.9,Medium
